Name,Date,Opening Price,Closing Price
Meta,2023-08-23,288.5,294.24
Meta,2023-08-24,298.5,286.75
Meta,2023-08-25,286.13,285.5
Meta,2023-08-28,288.0,290.26
Meta,2023-08-29,288.58,297.99
Meta,2023-08-30,297.17,295.1
Meta,2023-08-31,295.8,295.89
Meta,2023-09-01,299.37,296.38
Meta,2023-09-05,297.02,300.15
Meta,2023-09-06,301.71,299.17
Meta,2023-09-07,298.0,298.67
Meta,2023-09-08,299.22,297.89
Meta,2023-09-11,301.41,307.56
Meta,2023-09-12,306.33,301.66
Meta,2023-09-13,302.36,305.06
Meta,2023-09-14,306.74,311.72
Meta,2023-09-15,311.61,300.31
Meta,2023-09-18,298.19,302.55
Meta,2023-09-19,302.48,305.07
Meta,2023-09-20,305.05,299.67
Meta,2023-09-21,295.7,295.73
Meta,2023-09-22,299.3,299.08
Meta,2023-09-25,295.64,300.83
Meta,2023-09-26,297.66,298.96
Meta,2023-09-27,300.45,297.74
Meta,2023-09-28,298.94,303.96
Meta,2023-09-29,307.38,300.21
Meta,2023-10-02,302.74,306.82
Meta,2023-10-03,304.26,300.94
Meta,2023-10-04,298.73,305.58
Meta,2023-10-05,304.63,304.79
Meta,2023-10-06,301.44,315.43
Meta,2023-10-09,312.5,318.36
Meta,2023-10-10,319.12,321.84
Meta,2023-10-11,323.01,327.82
Meta,2023-10-12,328.0,324.16
Meta,2023-10-13,323.53,314.69
Meta,2023-10-16,318.64,321.15
Meta,2023-10-17,318.18,324.0
Meta,2023-10-18,321.39,316.97
Meta,2023-10-19,319.88,312.81
Meta,2023-10-20,314.14,308.65
Meta,2023-10-23,309.5,314.01
Meta,2023-10-24,316.78,312.55
Meta,2023-10-25,310.0,299.53
Meta,2023-10-26,295.0,288.35
Meta,2023-10-27,294.48,296.73
Meta,2023-10-30,299.09,302.66
Meta,2023-10-31,303.31,301.27
Meta,2023-11-01,301.85,311.85
Meta,2023-11-02,317.3,310.87
Meta,2023-11-03,312.55,314.6
Meta,2023-11-06,315.98,315.8
Meta,2023-11-07,317.06,318.82
Meta,2023-11-08,318.14,319.78
Meta,2023-11-09,319.42,320.55
Meta,2023-11-10,319.94,328.77
Meta,2023-11-13,326.2,329.19
Meta,2023-11-14,334.54,336.31
Meta,2023-11-15,337.93,332.71
Meta,2023-11-16,329.37,334.19
Meta,2023-11-17,330.26,335.04
Meta,2023-11-20,334.89,339.97
Meta,2023-11-21,338.33,336.98
Meta,2023-11-22,339.21,341.49
Meta,2023-11-24,340.13,338.23
Meta,2023-11-27,336.18,334.7
Meta,2023-11-28,333.4,338.99
Meta,2023-11-29,339.69,332.2
Meta,2023-11-30,331.89,327.15
Meta,2023-12-01,325.48,324.82
Meta,2023-12-04,317.29,320.02
Meta,2023-12-05,318.98,318.29
Meta,2023-12-06,321.93,317.45
Meta,2023-12-07,317.77,326.59
Meta,2023-12-08,323.09,332.75
Meta,2023-12-11,329.4,325.28
Meta,2023-12-12,324.6,334.22
Meta,2023-12-13,333.93,334.74
Meta,2023-12-14,333.85,333.17
Meta,2023-12-15,331.99,334.92
Meta,2023-12-18,337.48,344.62
Meta,2023-12-19,345.58,350.36
Meta,2023-12-20,348.65,349.28
Meta,2023-12-21,352.98,354.09
Meta,2023-12-22,355.58,353.39
Meta,2023-12-26,354.99,354.83
Meta,2023-12-27,356.07,357.83
Meta,2023-12-28,359.7,358.32
Meta,2023-12-29,358.99,353.96
Meta,2024-01-02,351.32,346.29
Meta,2024-01-03,344.98,344.47
Meta,2024-01-04,344.5,347.12
Meta,2024-01-05,346.99,351.95
Meta,2024-01-08,354.7,358.66
Meta,2024-01-09,356.4,357.43
Meta,2024-01-10,360.17,370.47
Meta,2024-01-11,372.13,369.67
Meta,2024-01-12,370.16,374.49
Meta,2024-01-16,373.65,367.46
Meta,2024-01-17,366.3,368.37
Meta,2024-01-18,371.49,376.13
Meta,2024-01-19,379.0,383.45
Meta,2024-01-22,387.95,381.78
Meta,2024-01-23,384.62,385.2
Meta,2024-01-24,390.0,390.7
Meta,2024-01-25,390.17,393.18
Meta,2024-01-26,394.35,394.14
Meta,2024-01-29,394.99,401.02
Meta,2024-01-30,403.59,400.06
Meta,2024-01-31,389.0,390.14
Meta,2024-02-01,393.94,394.78
Meta,2024-02-02,459.6,474.99
Meta,2024-02-05,469.88,459.41
Meta,2024-02-06,464.0,454.72
Meta,2024-02-07,458.0,469.59
Meta,2024-02-08,468.32,470.0
Meta,2024-02-09,472.95,468.11
Meta,2024-02-12,468.19,468.9
Meta,2024-02-13,456.87,460.12
Meta,2024-02-14,467.93,473.28
Meta,2024-02-15,475.28,484.03
Meta,2024-02-16,478.11,473.32
Meta,2024-02-20,469.72,471.75
Meta,2024-02-21,466.5,468.03
Meta,2024-02-22,480.24,486.13
Meta,2024-02-23,488.05,484.03
Meta,2024-02-26,483.47,481.74
Meta,2024-02-27,479.98,487.05
Meta,2024-02-28,485.0,484.02
Meta,2024-02-29,488.44,490.13
Meta,2024-03-01,492.11,502.3
Meta,2024-03-04,503.0,498.19
Meta,2024-03-05,495.0,490.22
Meta,2024-03-06,497.63,496.09
Meta,2024-03-07,503.28,512.19
Meta,2024-03-08,514.19,505.95
Meta,2024-03-11,497.01,483.59
Meta,2024-03-12,493.26,499.75
Meta,2024-03-13,495.39,495.57
Meta,2024-03-14,500.26,491.83
Meta,2024-03-15,489.01,484.1
Meta,2024-03-18,491.91,496.98
Meta,2024-03-19,488.17,496.24
Meta,2024-03-20,499.5,505.52
Meta,2024-03-21,514.71,507.76
Meta,2024-03-22,507.0,509.58
Meta,2024-03-25,505.79,503.02
Meta,2024-03-26,505.13,495.89
Meta,2024-03-27,499.3,493.86
Meta,2024-03-28,492.84,485.58
Meta,2024-04-01,487.2,491.35
Meta,2024-04-02,485.1,497.37
Meta,2024-04-03,498.93,506.74
Meta,2024-04-04,516.42,510.92
Meta,2024-04-05,516.86,527.34
Meta,2024-04-08,529.28,519.25
Meta,2024-04-09,522.23,516.9
Meta,2024-04-10,509.29,519.83
Meta,2024-04-11,521.11,523.16
Meta,2024-04-12,517.75,511.9
Meta,2024-04-15,516.72,500.23
Meta,2024-04-16,498.11,499.76
Meta,2024-04-17,503.1,494.17
Meta,2024-04-18,499.82,501.8
Meta,2024-04-19,502.8,481.07
Meta,2024-04-22,489.72,481.73
Meta,2024-04-23,491.25,496.1
Meta,2024-04-24,508.06,493.5
Meta,2024-04-25,421.4,441.38
Meta,2024-04-26,441.46,443.29
Meta,2024-04-29,439.56,432.62
Meta,2024-04-30,431.05,430.17
Meta,2024-05-01,428.6,439.19
Meta,2024-05-02,438.84,441.68
Meta,2024-05-03,445.93,451.96
Meta,2024-05-06,455.58,465.68
Meta,2024-05-07,466.29,468.24
Meta,2024-05-08,463.5,472.6
Meta,2024-05-09,470.0,475.42
Meta,2024-05-10,477.09,476.2
Meta,2024-05-13,472.75,468.01
Meta,2024-05-14,463.37,471.85
Meta,2024-05-15,474.98,481.54
Meta,2024-05-16,475.0,473.23
Meta,2024-05-17,470.83,471.91
Meta,2024-05-20,469.95,468.84
Meta,2024-05-21,467.12,464.63
Meta,2024-05-22,467.87,467.78
Meta,2024-05-23,472.88,465.78
Meta,2024-05-24,467.62,478.22
Meta,2024-05-28,476.58,479.92
Meta,2024-05-29,474.66,474.36
Meta,2024-05-30,471.67,467.05
Meta,2024-05-31,465.8,466.83
Meta,2024-06-03,470.86,477.49
Meta,2024-06-04,477.0,476.99
Meta,2024-06-05,484.45,495.06
Meta,2024-06-06,492.98,493.76
Meta,2024-06-07,495.91,492.96
Meta,2024-06-10,493.86,502.6
Meta,2024-06-11,500.16,507.47
Meta,2024-06-12,513.99,508.84
Meta,2024-06-13,505.71,504.1
Meta,2024-06-14,502.65,504.16
Meta,2024-06-17,501.67,506.63
Meta,2024-06-18,504.56,499.49
Meta,2024-06-20,502.0,501.7
Meta,2024-06-21,503.45,494.78
Meta,2024-06-24,499.2,498.91
Meta,2024-06-25,497.05,510.6
Meta,2024-06-26,506.65,513.12
Meta,2024-06-27,514.25,519.56
Meta,2024-06-28,517.15,504.22
Meta,2024-07-01,504.95,504.68
Meta,2024-07-02,500.76,509.5
Meta,2024-07-03,506.37,509.96
Meta,2024-07-05,511.6,539.91
Meta,2024-07-08,542.35,529.32
Meta,2024-07-09,533.75,530.0
Meta,2024-07-10,530.79,534.69
Meta,2024-07-11,530.89,512.7
Meta,2024-07-12,497.76,498.87
Meta,2024-07-15,498.63,496.16
Meta,2024-07-16,501.5,489.79
Meta,2024-07-17,479.17,461.99
Meta,2024-07-18,475.0,475.85
Meta,2024-07-19,476.06,476.79
Meta,2024-07-22,486.58,487.4
Meta,2024-07-23,489.84,488.69
Meta,2024-07-24,472.31,461.27
Meta,2024-07-25,463.26,453.41
Meta,2024-07-26,464.2,465.7
Meta,2024-07-29,469.88,465.71
Meta,2024-07-30,467.0,463.19
Meta,2024-07-31,471.02,474.83
Meta,2024-08-01,521.0,497.74
Meta,2024-08-02,489.0,488.14
Meta,2024-08-05,451.35,475.73
Meta,2024-08-06,479.0,494.09
Meta,2024-08-07,503.13,488.92
Meta,2024-08-08,497.5,509.63
Meta,2024-08-09,507.71,517.77
Meta,2024-08-12,516.86,515.95
Meta,2024-08-13,520.01,528.54
Meta,2024-08-14,528.06,526.76
Meta,2024-08-15,531.79,537.33
Meta,2024-08-16,531.9,527.42
Meta,2024-08-19,526.87,529.28
Meta,2024-08-20,528.35,526.73
Meta,2024-08-21,527.15,535.16
Meta,2024-08-22,537.0,531.93
Meta,2024-08-23,536.92,528.0
Meta,2024-08-26,527.6,521.12
Meta,2024-08-27,518.98,519.1
Meta,2024-08-28,517.67,516.78
Meta,2024-08-29,519.05,518.22
Meta,2024-08-30,521.35,521.31
Meta,2024-09-03,519.64,511.76
Meta,2024-09-04,506.07,512.74
Meta,2024-09-05,511.72,516.86
Meta,2024-09-06,521.88,500.27
Meta,2024-09-09,506.16,504.79
Meta,2024-09-10,508.16,504.79
Meta,2024-09-11,507.01,511.83
Meta,2024-09-12,517.05,525.6
Meta,2024-09-13,520.34,524.62
Meta,2024-09-16,524.54,533.28
Meta,2024-09-17,537.6,536.32
Meta,2024-09-18,537.07,537.95
Meta,2024-09-19,550.0,559.1
Meta,2024-09-20,560.0,561.35
Meta,2024-09-23,569.5,564.41
Meta,2024-09-24,566.68,563.33
Meta,2024-09-25,564.05,568.31
Meta,2024-09-26,575.73,567.84
Meta,2024-09-27,570.1,567.36
Meta,2024-09-30,567.7,572.44
Meta,2024-10-01,577.98,576.47
Meta,2024-10-02,574.86,572.81
Meta,2024-10-03,570.15,582.77
Meta,2024-10-04,583.73,595.94
Meta,2024-10-07,598.22,584.78
Meta,2024-10-08,589.69,592.89
Meta,2024-10-09,593.99,590.51
Meta,2024-10-10,587.57,583.83
Meta,2024-10-11,584.83,589.95
Meta,2024-10-14,594.22,590.42
Meta,2024-10-15,590.16,586.27
Meta,2024-10-16,581.4,576.79
Meta,2024-10-17,583.33,576.93
Meta,2024-10-18,581.1,576.47
Meta,2024-10-21,576.03,575.16
Meta,2024-10-22,574.29,582.01
Meta,2024-10-23,579.97,563.69
Meta,2024-10-24,567.13,567.78
Meta,2024-10-25,573.93,573.25
Meta,2024-10-28,582.0,578.16
Meta,2024-10-29,580.15,593.28
Meta,2024-10-30,600.98,591.8
Meta,2024-10-31,585.0,567.58
Meta,2024-11-01,567.61,567.16
Meta,2024-11-04,564.1,560.68
Meta,2024-11-05,567.3,572.43
Meta,2024-11-06,562.75,572.05
Meta,2024-11-07,576.89,591.7
Meta,2024-11-08,591.54,589.34
Meta,2024-11-11,586.36,583.17
Meta,2024-11-12,588.54,584.82
Meta,2024-11-13,582.61,580.0
Meta,2024-11-14,577.0,577.16
Meta,2024-11-15,571.22,554.08
Meta,2024-11-18,557.04,554.4
Meta,2024-11-19,551.86,561.09
Meta,2024-11-20,562.93,565.52
Meta,2024-11-21,569.52,563.09
Meta,2024-11-22,563.55,559.14
Meta,2024-11-25,562.1,565.11
Meta,2024-11-26,566.0,573.54
Meta,2024-11-27,574.89,569.2
Meta,2024-11-29,569.0,574.32
Meta,2024-12-02,577.5,592.83
Meta,2024-12-03,595.0,613.65
Meta,2024-12-04,612.96,613.78
Meta,2024-12-05,617.08,608.93
Meta,2024-12-06,610.1,623.77
Meta,2024-12-09,623.92,613.57
Meta,2024-12-10,617.56,619.32
Meta,2024-12-11,623.37,632.68
Meta,2024-12-12,631.5,630.79
Meta,2024-12-13,627.22,620.35
Meta,2024-12-16,629.98,624.24
Meta,2024-12-17,626.17,619.44
Meta,2024-12-18,621.0,597.19
Meta,2024-12-19,610.39,595.57
Meta,2024-12-20,590.58,585.25
Meta,2024-12-23,589.6,599.85
Meta,2024-12-24,602.72,607.75
Meta,2024-12-26,605.48,603.35
Meta,2024-12-27,599.41,599.81
Meta,2024-12-30,588.75,591.24
Meta,2024-12-31,592.27,585.51
Meta,2025-01-02,589.72,599.24
Meta,2025-01-03,604.76,604.63
Meta,2025-01-06,611.83,630.2
Meta,2025-01-07,631.7,617.89
Meta,2025-01-08,613.4,610.72
Meta,2025-01-10,610.03,615.86
Meta,2025-01-13,607.1,608.33
Meta,2025-01-14,605.07,594.25
Meta,2025-01-15,610.21,617.12
Meta,2025-01-16,611.5,611.3
Meta,2025-01-17,624.05,612.77
Meta,2025-01-21,617.83,616.46
Meta,2025-01-22,623.3,623.5
Meta,2025-01-23,627.36,636.45
Meta,2025-01-24,636.4,647.49
Meta,2025-01-27,626.61,659.88
Meta,2025-01-28,666.0,674.33
Meta,2025-01-29,675.0,676.49
Meta,2025-01-30,696.82,687.0
Meta,2025-01-31,691.0,689.18
Meta,2025-02-03,675.91,697.46
Meta,2025-02-04,702.5,704.19
Meta,2025-02-05,703.55,704.87
Meta,2025-02-06,705.88,711.99
Meta,2025-02-07,716.8,714.52
Meta,2025-02-10,718.56,717.4
Meta,2025-02-11,713.32,719.8
Meta,2025-02-12,715.3,725.38
Meta,2025-02-13,721.52,728.56
Meta,2025-02-14,726.14,736.67
Meta,2025-02-18,736.0,716.37
Meta,2025-02-19,704.1,703.77
Meta,2025-02-20,697.28,694.84
Meta,2025-02-21,696.58,683.55
Meta,2025-02-24,686.28,668.13
Meta,2025-02-25,665.97,657.5
Meta,2025-02-26,659.65,673.7
Meta,2025-02-27,682.45,658.24
Meta,2025-02-28,658.04,668.2
Meta,2025-03-03,673.68,655.05
Meta,2025-03-04,645.51,640.0
Meta,2025-03-05,641.0,656.47
Meta,2025-03-06,648.0,627.93
Meta,2025-03-07,625.37,625.66
Meta,2025-03-10,608.07,597.99
Meta,2025-03-11,595.05,605.71
Meta,2025-03-12,629.9,619.56
Meta,2025-03-13,620.25,590.64
Meta,2025-03-14,602.8,607.6
Meta,2025-03-17,607.46,604.9
Meta,2025-03-18,600.05,582.36
Meta,2025-03-19,584.28,584.06
Meta,2025-03-20,582.76,586.0
Meta,2025-03-21,583.42,596.25
Meta,2025-03-24,614.97,618.85
Meta,2025-03-25,626.76,626.31
Meta,2025-03-26,624.89,610.98
Meta,2025-03-27,602.0,602.58
Meta,2025-03-28,600.31,576.74
Meta,2025-03-31,563.5,576.36
Meta,2025-04-01,570.84,586.0
Meta,2025-04-02,574.91,583.93
Meta,2025-04-03,546.22,531.62
Meta,2025-04-04,506.62,504.73
Meta,2025-04-07,485.1,516.25
Meta,2025-04-08,543.25,510.45
Meta,2025-04-09,509.27,585.77
Meta,2025-04-10,575.49,546.29
Meta,2025-04-11,535.51,543.57
Meta,2025-04-14,556.17,531.48
Meta,2025-04-15,532.11,521.52
Meta,2025-04-16,508.51,502.31
Meta,2025-04-17,505.25,501.48
Meta,2025-04-21,491.33,484.66
Meta,2025-04-22,491.87,500.28
Meta,2025-04-23,528.53,520.27
Meta,2025-04-24,518.73,533.15
Meta,2025-04-25,546.8,547.27
Meta,2025-04-28,555.64,549.74
Meta,2025-04-29,546.0,554.44
Meta,2025-04-30,538.4,549.0
Meta,2025-05-01,592.08,572.21
Meta,2025-05-02,583.46,597.02
Meta,2025-05-05,591.22,599.27
Meta,2025-05-06,592.53,587.31
Meta,2025-05-07,590.36,596.81
Meta,2025-05-08,606.29,598.01
Meta,2025-05-09,603.72,592.49
Meta,2025-05-12,630.92,639.43
Meta,2025-05-13,645.54,656.03
Meta,2025-05-14,661.21,659.36
Meta,2025-05-15,654.28,643.88
Meta,2025-05-16,637.96,640.34
Meta,2025-05-19,628.25,640.43
Meta,2025-05-20,636.01,637.1
Meta,2025-05-21,631.79,635.5
Meta,2025-05-22,634.05,636.57
Meta,2025-05-23,624.0,627.06
Meta,2025-05-27,635.41,642.32
Meta,2025-05-28,642.6,643.58
Meta,2025-05-29,651.65,645.05
Meta,2025-05-30,642.5,647.49
Meta,2025-06-02,644.39,670.9
Meta,2025-06-03,671.45,666.85
Meta,2025-06-04,669.32,687.95
Meta,2025-06-05,691.66,684.62
Meta,2025-06-06,696.17,697.71
Meta,2025-06-09,698.46,694.06
Meta,2025-06-10,701.35,702.4
Meta,2025-06-11,703.71,694.14
Meta,2025-06-12,693.3,693.36
Meta,2025-06-13,687.95,682.87
Meta,2025-06-16,699.33,702.12
Meta,2025-06-17,702.0,697.23
Meta,2025-06-18,698.18,695.77
Meta,2025-06-20,700.75,682.35
Meta,2025-06-23,683.69,698.53
Meta,2025-06-24,704.89,712.2
Meta,2025-06-25,713.32,708.68
Meta,2025-06-26,714.36,726.09
Meta,2025-06-27,726.52,733.63
Meta,2025-06-30,744.55,738.09
Meta,2025-07-01,736.88,719.22
Meta,2025-07-02,715.33,713.57
Meta,2025-07-03,726.61,719.01
Meta,2025-07-07,717.6,718.35
Meta,2025-07-08,721.57,720.67
Meta,2025-07-09,722.72,732.78
Meta,2025-07-10,731.55,727.24
Meta,2025-07-11,722.5,717.51
Meta,2025-07-14,717.6,720.92
Meta,2025-07-15,723.9,710.39
Meta,2025-07-16,713.37,702.91
Meta,2025-07-17,704.39,701.41
Meta,2025-07-18,702.19,704.28
Meta,2025-07-21,706.8,712.97
Meta,2025-07-22,716.19,704.81
Meta,2025-07-23,706.37,713.58
Meta,2025-07-24,717.05,714.8
Meta,2025-07-25,716.92,712.68
Meta,2025-07-28,715.2,717.63
Meta,2025-07-29,720.0,700.0
Meta,2025-07-30,708.09,695.21
Meta,2025-07-31,775.2,773.44
Meta,2025-08-01,760.73,750.01
Meta,2025-08-04,760.0,776.37
Meta,2025-08-05,776.45,763.46
Meta,2025-08-06,770.0,771.99
Meta,2025-08-07,773.49,761.83
Meta,2025-08-08,762.75,769.3
Meta,2025-08-11,770.08,765.87
Meta,2025-08-12,773.0,790.0
Meta,2025-08-13,791.15,780.08
Meta,2025-08-14,777.88,782.13
Meta,2025-08-15,784.15,785.23
Meta,2025-08-18,775.09,767.37
Meta,2025-08-19,767.12,751.48
Meta,2025-08-20,747.57,747.72
Meta,2025-08-21,744.71,739.1
Meta,2025-08-22,739.23,754.79
Meta,2025-08-25,754.82,753.3
Meta,2025-08-26,750.8,754.1
Meta,2025-08-27,752.3,747.38
Meta,2025-08-28,744.0,751.11
Meta,2025-08-29,745.28,738.7
Meta,2025-09-02,726.04,735.11
Meta,2025-09-03,736.0,737.05
Meta,2025-09-04,748.57,748.65
Meta,2025-09-05,752.62,752.45
Meta,2025-09-08,756.0,752.3
Meta,2025-09-09,757.49,765.7
Meta,2025-09-10,765.13,751.98
Meta,2025-09-11,754.65,750.9
Meta,2025-09-12,748.73,755.59
Meta,2025-09-15,757.47,764.7
Meta,2025-09-16,767.0,779.0
Meta,2025-09-17,779.99,775.72
Meta,2025-09-18,780.75,780.25
Meta,2025-09-19,786.42,778.38
Meta,2025-09-22,781.85,765.16
Meta,2025-09-23,769.25,755.4
Meta,2025-09-24,757.5,760.66
Meta,2025-09-25,753.45,748.91
Meta,2025-09-26,750.0,743.75
Meta,2025-09-29,748.72,743.4
Meta,2025-09-30,742.25,734.38
Meta,2025-10-01,721.49,717.34
Meta,2025-10-02,722.58,727.05
Meta,2025-10-03,729.63,710.56
Meta,2025-10-06,705.19,715.66
Meta,2025-10-07,717.72,713.08
Meta,2025-10-08,713.45,717.84
Meta,2025-10-09,718.28,733.51
Meta,2025-10-10,730.92,705.3
Meta,2025-10-13,713.01,715.7
Meta,2025-10-14,707.78,708.65
Meta,2025-10-15,717.06,717.55
Meta,2025-10-16,717.55,712.07
Meta,2025-10-17,707.08,716.92
Meta,2025-10-20,721.19,732.17
Meta,2025-10-21,736.02,733.27
Meta,2025-10-22,733.83,733.41
Meta,2025-10-23,734.7,734.0
Meta,2025-10-24,736.79,738.36
Meta,2025-10-27,749.73,750.82
Meta,2025-10-28,752.63,751.44
Meta,2025-10-29,754.75,751.67
Meta,2025-10-30,669.15,666.47
Meta,2025-10-31,674.51,648.35
Meta,2025-11-03,656.0,637.71
Meta,2025-11-04,628.04,627.32
Meta,2025-11-05,632.31,635.95
Meta,2025-11-06,635.85,618.94
Meta,2025-11-07,616.49,621.71
Meta,2025-11-10,631.09,631.76
Meta,2025-11-11,628.0,627.08
Meta,2025-11-12,628.13,609.01
Meta,2025-11-13,613.07,609.89
Meta,2025-11-14,601.79,609.46
Meta,2025-11-17,609.04,602.01
Meta,2025-11-18,591.6,597.69
Meta,2025-11-19,593.72,590.32
Meta,2025-11-20,603.5,589.15
Meta,2025-11-21,588.5,594.25
Meta,2025-11-24,598.72,613.05
Meta,2025-11-25,624.0,636.22
Meta,2025-11-26,637.69,633.61
Meta,2025-11-28,636.08,647.95
Meta,2025-12-01,639.55,640.87
Meta,2025-12-02,642.34,647.1
Meta,2025-12-03,644.41,639.6
Meta,2025-12-04,676.0,661.53
Meta,2025-12-05,664.0,673.42
Meta,2025-12-08,669.34,666.8
Meta,2025-12-09,663.77,656.96
Meta,2025-12-10,649.95,650.13
Meta,2025-12-11,643.29,652.71
Meta,2025-12-12,649.8,644.23
Meta,2025-12-15,645.7,647.51
Meta,2025-12-16,643.5,657.15
Meta,2025-12-17,655.61,649.5
Meta,2025-12-18,657.03,664.45
Meta,2025-12-19,666.42,658.77
Meta,2025-12-22,661.65,661.5
Meta,2025-12-23,660.05,664.94
Meta,2025-12-24,662.53,667.55
Meta,2025-12-26,668.06,663.29
Meta,2025-12-29,658.01,658.69
Meta,2025-12-30,658.69,665.95
Meta,2025-12-31,664.75,660.09
Meta,2026-01-02,662.73,650.41
Meta,2026-01-05,651.01,658.79
Meta,2026-01-06,659.57,660.62
Meta,2026-01-07,655.64,648.69
Meta,2026-01-08,645.88,646.06
Meta,2026-01-09,645.44,653.06
Meta,2026-01-12,652.53,641.97
Meta,2026-01-13,642.27,631.09
Meta,2026-01-14,626.5,615.52
Meta,2026-01-15,618.48,620.8
Meta,2026-01-16,624.18,620.25
Meta,2026-01-20,607.88,604.12
Meta,2026-01-21,606.74,612.96
Meta,2026-01-22,629.35,647.63
Meta,2026-01-23,644.77,658.76
Meta,2026-01-26,665.13,672.36
Meta,2026-01-27,674.59,672.97
Meta,2026-01-28,674.5,668.73
Meta,2026-01-29,737.43,738.31
Meta,2026-01-30,727.5,716.5
Meta,2026-02-02,714.6,706.41
Meta,2026-02-03,707.37,691.7
Meta,2026-02-04,687.73,668.99
Meta,2026-02-05,663.58,670.21
Meta,2026-02-06,665.49,661.46
Meta,2026-02-09,663.18,677.22
Meta,2026-02-10,677.6,670.72
Meta,2026-02-11,674.0,668.69
Meta,2026-02-12,669.97,649.81
Meta,2026-02-13,645.1,639.77
Meta,2026-02-17,639.5,639.29
Meta,2026-02-18,633.8,643.22
Meta,2026-02-19,638.57,644.78
NVIDIA,2021-02-22,14.77,14.36
NVIDIA,2021-02-23,14.08,14.14
NVIDIA,2021-02-24,14.12,14.5
NVIDIA,2021-02-25,14.05,13.31
NVIDIA,2021-02-26,13.75,13.71
NVIDIA,2021-03-01,13.88,13.84
NVIDIA,2021-03-02,13.9,13.41
NVIDIA,2021-03-03,13.43,12.8
NVIDIA,2021-03-04,12.8,12.37
NVIDIA,2021-03-05,12.55,12.46
NVIDIA,2021-03-08,12.45,11.59
NVIDIA,2021-03-09,12.13,12.52
NVIDIA,2021-03-10,12.84,12.47
NVIDIA,2021-03-11,12.95,12.99
NVIDIA,2021-03-12,12.65,12.86
NVIDIA,2021-03-15,12.86,13.19
NVIDIA,2021-03-16,13.36,13.29
NVIDIA,2021-03-17,13.04,13.34
NVIDIA,2021-03-18,13.14,12.72
NVIDIA,2021-03-19,12.75,12.85
NVIDIA,2021-03-22,12.91,13.19
NVIDIA,2021-03-23,13.25,13.07
NVIDIA,2021-03-24,13.15,12.64
NVIDIA,2021-03-25,12.5,12.54
NVIDIA,2021-03-26,12.55,12.84
NVIDIA,2021-03-29,12.82,12.95
NVIDIA,2021-03-30,12.84,12.87
NVIDIA,2021-03-31,13.02,13.35
NVIDIA,2021-04-01,13.57,13.81
NVIDIA,2021-04-05,13.87,13.99
NVIDIA,2021-04-06,14.0,13.86
NVIDIA,2021-04-07,13.88,14.14
NVIDIA,2021-04-08,14.25,14.32
NVIDIA,2021-04-09,14.21,14.4
NVIDIA,2021-04-12,14.29,15.21
NVIDIA,2021-04-13,15.23,15.68
NVIDIA,2021-04-14,15.62,15.28
NVIDIA,2021-04-15,15.66,16.14
NVIDIA,2021-04-16,16.05,15.91
NVIDIA,2021-04-19,15.54,15.36
NVIDIA,2021-04-20,15.32,15.17
NVIDIA,2021-04-21,15.12,15.36
NVIDIA,2021-04-22,15.38,14.85
NVIDIA,2021-04-23,14.93,15.27
NVIDIA,2021-04-26,15.19,15.48
NVIDIA,2021-04-27,15.58,15.38
NVIDIA,2021-04-28,15.36,15.28
NVIDIA,2021-04-29,15.4,15.32
NVIDIA,2021-04-30,15.17,15.01
NVIDIA,2021-05-03,15.12,14.84
NVIDIA,2021-05-04,14.64,14.35
NVIDIA,2021-05-05,14.71,14.46
NVIDIA,2021-05-06,14.5,14.52
NVIDIA,2021-05-07,14.81,14.81
NVIDIA,2021-05-10,14.79,14.27
NVIDIA,2021-05-11,13.82,14.31
NVIDIA,2021-05-12,14.01,13.76
NVIDIA,2021-05-13,14.03,13.67
NVIDIA,2021-05-14,13.89,14.24
NVIDIA,2021-05-17,14.16,14.17
NVIDIA,2021-05-18,14.27,14.02
NVIDIA,2021-05-19,13.57,14.07
NVIDIA,2021-05-20,14.3,14.61
NVIDIA,2021-05-21,15.16,14.99
NVIDIA,2021-05-24,15.21,15.61
NVIDIA,2021-05-25,15.77,15.65
NVIDIA,2021-05-26,15.73,15.7
NVIDIA,2021-05-27,15.7,15.49
NVIDIA,2021-05-28,15.5,16.24
NVIDIA,2021-06-01,16.27,16.26
NVIDIA,2021-06-02,16.25,16.78
NVIDIA,2021-06-03,16.7,16.97
NVIDIA,2021-06-04,17.11,17.58
NVIDIA,2021-06-07,17.57,17.62
NVIDIA,2021-06-08,17.53,17.46
NVIDIA,2021-06-09,17.52,17.36
NVIDIA,2021-06-10,17.35,17.42
NVIDIA,2021-06-11,17.48,17.83
NVIDIA,2021-06-14,17.91,18.02
NVIDIA,2021-06-15,17.92,17.79
NVIDIA,2021-06-16,17.79,17.81
NVIDIA,2021-06-17,17.77,18.66
NVIDIA,2021-06-18,18.78,18.64
NVIDIA,2021-06-21,18.44,18.43
NVIDIA,2021-06-22,18.47,18.89
NVIDIA,2021-06-23,19.01,19.06
NVIDIA,2021-06-24,19.23,19.21
NVIDIA,2021-06-25,19.28,19.03
NVIDIA,2021-06-28,19.36,19.99
NVIDIA,2021-06-29,19.88,20.03
NVIDIA,2021-06-30,20.0,20.0
NVIDIA,2021-07-01,20.12,20.21
NVIDIA,2021-07-02,20.44,20.49
NVIDIA,2021-07-06,20.74,20.7
NVIDIA,2021-07-07,20.85,20.37
